"gene","start","end"
"PF3D7_1426500",1027682,1030025
"PF3D7_1426600",1030905,1035496
"PF3D7_1426700",1035905,1042216
"PF3D7_1426800",1042553,1049929
"PF3D7_1426900",1049648,1050707
"PF3D7_1427000",1050744,1055499
"PF3D7_1427100",1055788,1060651
"PF3D7_1427200",1061328,1063299
"PF3D7_1427300",1064142,1069386
"PF3D7_1427400",1077001,1080178
"PF3D7_1427500",1081038,1084631
"PF3D7_1427600",1084975,1087482
"PF3D7_1427700",1087040,1087805
"PF3D7_1427800",1088099,1089750
"PF3D7_1427900",1090631,1094286
"PF3D7_1428000",1094297,1097880
"PF3D7_1428100",1097756,1100391
"PF3D7_1428200",1100870,1104966
"PF3D7_1428300",1104979,1107504
"PF3D7_1428400",1108066,1116168
"PF3D7_1428500",1118519,1126439
"PF3D7_1428600",1126538,1129101
"PF3D7_1428700",1129223,1132227
"PF3D7_1428800",1132046,1134562
"PF3D7_1428900",1134187,1139679
"PF3D7_1429000",1140579,1141292
"PF3D7_1429100",1141704,1144501
"PF3D7_1429200",1144128,1148920
"PF3D7_1429300",1150188,1153847
"PF3D7_1429400",1154726,1163789
"PF3D7_1429500",1164239,1166791
"PF3D7_1429600",1167130,1168075
"PF3D7_1429700",1167914,1169699
"PF3D7_1429800",1170179,1175688
"PF3D7_1429900",1176022,1181728
"PF3D7_1430000",1180961,1183390
"PF3D7_1430100",1184314,1187350
"PF3D7_1430200",1187398,1191764
"PF3D7_1430300",1191911,1200002
"PF3D7_1430400",1200622,1204458
"PF3D7_1430500",1205088,1206416
"PF3D7_1430600",1207393,1210028
"PF3D7_1430700",1210949,1213299
"PF3D7_1430800",1213677,1215778
"PF3D7_1430900",1216478,1217316
"PF3D7_1431000",1217590,1219545
"PF3D7_1431100",1220473,1223467
"PF3D7_1431200",1223443,1229071
"PF3D7_1431300",1230044,1234486
"PF3D7_1431400",1232648,1237614
"PF3D7_1431500",1238794,1242545
"PF3D7_1431600",1242924,1245905
"PF3D7_1431700",1246677,1248407
"PF3D7_1431800",1249311,1252547
"PF3D7_1431900",1252881,1257284
"PF3D7_1432000",1256926,1259113
"PF3D7_1432100",1260840,1263051
"PF3D7_1432200",1263521,1269011
"PF3D7_1432300",1269368,1274693
"PF3D7_1432400",1275758,1282905
"PF3D7_1432500",1283342,1285383
"PF3D7_1432600",1285502,1289263
"PF3D7_1432700",1289379,1291696
"PF3D7_1432800",1292531,1295607
"PF3D7_1432900",1296058,1298114
"PF3D7_1433000",1298143,1299264
"PF3D7_1433100",1299666,1303727
"PF3D7_1433200",1304028,1308159
"PF3D7_1433300",1309923,1312200
"PF3D7_1433400",1311928,1330437
"PF3D7_1433500",1331919,1339361
"PF3D7_1433600",1341334,1342539
"PF3D7_1433700",1341313,1349600
"PF3D7_1433800",1350120,1359111
"PF3D7_1433900",1359700,1366130
"PF3D7_1434000",1364611,1366364
"PF3D7_1434100",1366575,1368634
"PF3D7_1434200",1368249,1371883
"PF3D7_1434300",1370611,1375278
"PF3D7_1434400",1375352,1377636
"PF3D7_1434500",1378216,1403552
"PF3D7_1434600",1403360,1407209
"PF3D7_1434700",1406574,1408705
"PF3D7_1434800",1409197,1411400
"PF3D7_1434900",1411737,1413096
"PF3D7_1435000",1413760,1415729
"PF3D7_1435100",1415760,1417286
"PF3D7_1435200",1418686,1421491
"PF3D7_1435300",1421241,1431920
"PF3D7_1435400",1433279,1434985
"PF3D7_1435500",1435333,1437346
"PF3D7_1435600",1437433,1443684
"PF3D7_1435700",1444537,1450925
"PF3D7_1435800",1452234,1454205
"PF3D7_1435900",1454227,1455651
"PF3D7_1436000",1456374,1460503
"PF3D7_1436100",1460988,1468298
"PF3D7_1436200",1467461,1474935
"PF3D7_1436300",1476538,1483887
"PF3D7_1436400",1483903,1488496
"PF3D7_1436500",1488559,1490278
"PF3D7_1436600",1490321,1494453
"PF3D7_1436700",1494872,1498533
"PF3D7_1436800",1498758,1499902
"PF3D7_1436900",1499927,1501739
"PF3D7_1437000",1502507,1505459
"PF3D7_1437100",1505496,1506974
"PF3D7_1437200",1506995,1511703
"PF3D7_1437300",1513414,1515796
"PF3D7_1437400",1517047,1519845
"PF3D7_1437500",1521105,1521920
"PF3D7_1437600",1522980,1525078
"PF3D7_1437700",1525117,1528540
"PF3D7_1437800",1530017,1532363
"PF3D7_1437900",1531955,1536263
"PF3D7_1438000",1535717,1539580
"PF3D7_1438100",1540920,1543553
"PF3D7_1438200",1545146,1545235
"PF3D7_1438300",1546224,1546297
"PF3D7_1438400",1548072,1557053
"PF3D7_1438500",1557114,1561108
"PF3D7_1438600",1561526,1563812
"PF3D7_1438700",1564541,1568049
"PF3D7_1438800",1570403,1574738
"PF3D7_1438900",1575439,1577046
"PF3D7_1439000",1577456,1579573
"PF3D7_1439100",1579582,1588900
"PF3D7_1439200",1588952,1593131
"PF3D7_1439300",1593673,1600675
"PF3D7_1439400",1600284,1602646
"PF3D7_1439500",1606643,1611876
"PF3D7_1439600",1612049,1613376
"PF3D7_1439700",1613546,1617193
"PF3D7_1439800",1618070,1620337
"PF3D7_1439900",1621742,1624074
"PF3D7_1440000",1624013,1631734
"PF3D7_1440100",1632713,1636867
"PF3D7_1440200",1638717,1647251
"PF3D7_1440300",1638717,1641760
"PF3D7_1440400",1647006,1652199
"PF3D7_1440500",1653495,1655996
"PF3D7_1440600",1656288,1660015
"PF3D7_1440700",1659431,1663587
"PF3D7_1440800",1665064,1668100
"PF3D7_1440900",1668319,1670272
"PF3D7_1441000",1669946,1673071
"PF3D7_1441100",1673090,1677720
"PF3D7_1441200",1677565,1680894
"PF3D7_1441300",1681167,1690747
"PF3D7_1441400",1690768,1693319
"PF3D7_1441500",1692760,1695638
"PF3D7_1441600",1696250,1698728
"PF3D7_1441700",1700587,1702266
"PF3D7_1441800",1702306,1704179
"PF3D7_1441900",1704178,1705128
"PF3D7_1442000",1704952,1706004
"PF3D7_1442100",1706027,1707710
"PF3D7_1442200",1708390,1712078
"PF3D7_1442300",1712163,1714843
"PF3D7_1442400",1716954,1724336
"PF3D7_1442500",1724029,1727809
"PF3D7_1442600",1730087,1740916
"PF3D7_1442700",1742097,1750189
"PF3D7_1442800",1750209,1751417
"PF3D7_1442900",1752543,1764248
"PF3D7_1443000",1763820,1768781
"PF3D7_1443100",1769337,1772421
"PF3D7_1443200",1772462,1775197
"PF3D7_1443300",1775669,1776938
"PF3D7_1443400",1776703,1780208
"PF3D7_1443500",1780604,1784857
"PF3D7_1443600",1784933,1790629
"PF3D7_1443700",1791629,1793782
"PF3D7_1443800",1794369,1796682
"PF3D7_1443900",1797266,1800666
"PF3D7_1444000",1800831,1801887
"PF3D7_1444100",1801961,1825635
"PF3D7_1444200",1825860,1827571
"PF3D7_1444300",1828404,1830177
"PF3D7_1444400",1830874,1833717
"PF3D7_1444500",1833308,1839775
"PF3D7_1444600",1841029,1841592
"PF3D7_1444700",1841602,1843256
"PF3D7_1444800",1843368,1846989
"PF3D7_1444900",1847896,1848877
"PF3D7_1445000",1849172,1850395
"PF3D7_1445100",1851252,1855162
"PF3D7_1445200",1855451,1859752
"PF3D7_1445300",1859926,1862497
"PF3D7_1445400",1862507,1866212
"PF3D7_1445500",1866106,1868844
"PF3D7_1445600",1869893,1874662
"PF3D7_1445700",1875378,1877731
"PF3D7_1445800",1878658,1882577
"PF3D7_1445900",1884566,1889117
"PF3D7_1446000",1889413,1889529
"PF3D7_1446100",1889978,1892108
"PF3D7_1446200",1892457,1895957
"PF3D7_1446300",1897946,1902279
"PF3D7_1446400",1902569,1905593
"PF3D7_1446500",1906176,1916570
"PF3D7_1446600",1916768,1918572
"PF3D7_1446700",1919030,1922030
"PF3D7_1446800",1922045,1924115
"PF3D7_1446900",1924160,1929263
"PF3D7_1447000",1928504,1931646
"PF3D7_1447100",1931917,1933434
"PF3D7_1447200",1933566,1936005
"PF3D7_1447300",1936324,1937700
"PF3D7_1447400",1937479,1939238
"PF3D7_1447500",1941056,1941686
"PF3D7_1447600",1942151,1942963
"PF3D7_1447700",1943918,1945580
"PF3D7_1447800",1946965,1953556
"PF3D7_1447900",1953474,1959147
"PF3D7_1448000",1959368,1964665
"PF3D7_1448100",1964979,1966119
"PF3D7_1448200",1966245,1971618
"PF3D7_1448300",1971784,1979952
"PF3D7_1448400",1979973,1983139
"PF3D7_1448500",1983780,1996262
"PF3D7_1448600",1997036,1998336
"PF3D7_1448700",1999072,2000982
"PF3D7_1448800",2001083,2002106
"PF3D7_1448900",2002360,2003426
"PF3D7_1449000",2004406,2005456
"PF3D7_1449100",2007923,2013037
"PF3D7_1449200",2013486,2015102
"PF3D7_1449300",2016601,2020055
"PF3D7_1449400",2019848,2024292
"PF3D7_1449500",2028142,2033776
"PF3D7_1449600",2034617,2036674
"PF3D7_1449700",2036761,2042148
"PF3D7_1449800",2042131,2043795
"PF3D7_1449900",2043853,2045299
"PF3D7_1450000",2047122,2050397
"PF3D7_1450100",2051429,2053788
"PF3D7_1450200",2055238,2056437
"PF3D7_1450300",2056641,2059885
"PF3D7_1450400",2059507,2067011
"PF3D7_1450500",2067739,2073656
"PF3D7_1450600",2075586,2077349
"PF3D7_1450700",2078386,2080849
"PF3D7_1450800",2080781,2082574
"PF3D7_1450900",2082964,2085132
"PF3D7_1451000",2084719,2087663
"PF3D7_1451100",2089730,2094221
"PF3D7_1451200",2094050,2102787
"PF3D7_1451300",2104693,2107407
"PF3D7_1451400",2107995,2113322
"PF3D7_1451500",2113167,2114460
"PF3D7_1451600",2115436,2118190
"PF3D7_1451700",2118608,2121135
"PF3D7_1451800",2123012,2126797
"PF3D7_1451900",2127597,2132011
"PF3D7_1452000",2133266,2141180
"PF3D7_1452100",2141381,2142754
"PF3D7_1452200",2143083,2144911
"PF3D7_1452300",2144927,2146499
"PF3D7_1452400",2146941,2151334
"PF3D7_1452500",2151389,2154604
"PF3D7_1452600",2154831,2166467
"PF3D7_1452700",2167219,2169997
"PF3D7_1452800",2170012,2171844
"PF3D7_1452900",2171480,2172584
"PF3D7_1453000",2173011,2176425
"PF3D7_1453100",2176837,2178729
"PF3D7_1453200",2179447,2186667
"PF3D7_1453300",2187385,2187615
"PF3D7_1453400",2188118,2194487
"PF3D7_1453500",2194694,2198480
"PF3D7_1453600",2199258,2205138
"PF3D7_1453700",2206046,2209273
"PF3D7_1453800",2209313,2213595
"PF3D7_1453900",2213606,2218299
"PF3D7_1454000",2218537,2220914
"PF3D7_1454100",2221060,2222279
"PF3D7_1454200",2222463,2227264
"PF3D7_1454300",2228509,2231910
"PF3D7_1454400",2232798,2236926
"PF3D7_1454500",2237754,2239406
"PF3D7_1454600",2239017,2240274
"PF3D7_1454700",2240977,2243543
"PF3D7_1454800",2243873,2244367
"PF3D7_1454900",2244961,2245795
"PF3D7_1455000",2246812,2250659
"PF3D7_1455100",2250677,2251978
"PF3D7_1455200",2253099,2257505
"PF3D7_1455300",2258680,2262632
"PF3D7_1455400",2262633,2264484
"PF3D7_1455500",2266347,2270851
"PF3D7_1455600",2271364,2277727
"PF3D7_1455700",2278074,2282652
"PF3D7_1455800",2285113,2290227
"PF3D7_1455900",2290465,2293029
"PF3D7_1456000",2296438,2301291
"PF3D7_1456100",2301208,2302942
"PF3D7_1456200",2303352,2306919
"PF3D7_1456300",2306546,2308637
"PF3D7_1456400",2309181,2312472
"PF3D7_1456500",2313655,2321652
"PF3D7_1456600",2321953,2322798
"PF3D7_1456700",2323609,2327134
"PF3D7_1456800",2329251,2332697
"PF3D7_1456900",2333152,2336259
"PF3D7_1457000",2336071,2339501
"PF3D7_1457100",2339830,2343206
"PF3D7_1457200",2343508,2344657
"PF3D7_1457300",2345717,2349411
"PF3D7_1457400",2349282,2360424
"PF3D7_1457500",2360336,2362691
"PF3D7_1457600",2363337,2365373
"PF3D7_1457700",2366520,2372154
"PF3D7_1457800",2372222,2374557
"PF3D7_1457900",2375197,2386669
"PF3D7_1458000",2387106,2389942
"PF3D7_1458100",2390249,2390902
"PF3D7_1458200",2391118,2392039
"PF3D7_1458300",2391113,2397128
"PF3D7_1458400",2397349,2399312
"PF3D7_1458500",2399870,2405556
"PF3D7_1458600",2406002,2410561
"PF3D7_1458700",2410396,2414191
"PF3D7_1458800",2414388,2418536
"PF3D7_1458900",2418138,2419436
"PF3D7_1459000",2420234,2423452
"PF3D7_1459100",2423624,2426573
"PF3D7_1459200",2426855,2430865
"PF3D7_1459300",2431187,2433077
"PF3D7_1459400",2432882,2435344
"PF3D7_1459500",2436695,2439616
"PF3D7_1459600",2440293,2444201
"PF3D7_1459700",2444059,2446716
"PF3D7_1459800",2446763,2448620
"PF3D7_1459900",2449937,2451312
"PF3D7_1460000",2452076,2453357
"PF3D7_1460100",2454639,2456200
"PF3D7_1460200",2456628,2457884
"PF3D7_1460300",2459048,2460369
"PF3D7_1460400",2460851,2463205
"PF3D7_1460500",2463988,2471914
"PF3D7_1460600",2473732,2475410
"PF3D7_1460700",2475440,2476914
"PF3D7_1460800",2477828,2479750
"PF3D7_1460900",2480089,2482257
"PF3D7_1461000",2482286,2485604
"PF3D7_1461100",2485773,2489174
"PF3D7_1461200",2489191,2490622
"PF3D7_1461300",2491624,2493185
"PF3D7_1461400",2493244,2495035
"PF3D7_1461500",2496050,2497400
"PF3D7_1461600",2497683,2500871
"PF3D7_1461700",2500927,2502802
"PF3D7_1461800",2503209,2514031
"PF3D7_1461900",2514219,2518607
"PF3D7_1462000",2518392,2518757
"PF3D7_1462100",2519132,2523362
"PF3D7_1462200",2523606,2524550
"PF3D7_1462300",2524283,2529768
"PF3D7_1462400",2531297,2544021
"PF3D7_1462500",2544824,2549785
"PF3D7_1462600",2550692,2552432
"PF3D7_1462700",2553386,2555456
"PF3D7_1462800",2558055,2560979
"PF3D7_1462900",2560998,2563920
"PF3D7_1463000",2565034,2566641
"PF3D7_1463100",2568082,2569307
"PF3D7_1463200",2569896,2572178
"PF3D7_1463300",2572705,2574812
"PF3D7_1463400",2574832,2576807
"PF3D7_1463500",2576989,2580007
"PF3D7_1463600",2580110,2580600
"PF3D7_1463700",2581273,2582816
"PF3D7_1463800",2582882,2583629
"PF3D7_1463900",2584086,2590847
"PF3D7_1464000",2591296,2594206
"PF3D7_1464100",2595226,2598826
"PF3D7_1464200",2598842,2600315
"PF3D7_1464300",2601441,2604305
"PF3D7_1464400",2603892,2606282
"PF3D7_1464500",2606120,2618737
"PF3D7_1464600",2618743,2625130
"PF3D7_1464700",2624850,2627233
"PF3D7_1464800",2628882,2629789
"PF3D7_1464900",2630071,2633518
"PF3D7_1465000",2635372,2637005
"PF3D7_1465100",2637018,2640318
"PF3D7_1465200",2640139,2642202
"PF3D7_1465300",2642400,2646605
"PF3D7_1465400",2646364,2648126
"PF3D7_1465500",2650755,2655140
"PF3D7_1465600",2655491,2657965
"PF3D7_1465700",2658255,2660911
"PF3D7_1465800",2662020,2682705
"PF3D7_1465900",2683497,2685654
"PF3D7_1466000",2686224,2688303
"PF3D7_1466100",2689986,2693898
"PF3D7_1466200",2694514,2706476
"PF3D7_1466300",2709036,2713626
"PF3D7_1466400",2714633,2720143
"PF3D7_1466500",2725021,2726694
"PF3D7_1466600",2726800,2727642
"PF3D7_1466700",2728891,2730944
"PF3D7_1466800",2731557,2735622
"PF3D7_1466900",2736036,2741770
"PF3D7_1467000",2742387,2745257
"PF3D7_1467100",2744003,2747949
"PF3D7_1467200",2748205,2750150
"PF3D7_1467300",2750164,2752514
"PF3D7_1467400",2752541,2754593
"PF3D7_1467500",2754609,2757177
"PF3D7_1467600",2757022,2765652
"PF3D7_1467700",2765528,2766792
"PF3D7_1467800",2767400,2768020
"PF3D7_1467900",2770650,2777339
"PF3D7_1468000",2777632,2785114
"PF3D7_1468100",2785386,2797934
"PF3D7_1468200",2800972,2803435
"PF3D7_1468300",2803593,2804613
"PF3D7_1468400",2809460,2812520
"PF3D7_1468500",2812237,2814434
"PF3D7_1468600",2816100,2822286
"PF3D7_1468700",2824250,2826936
"PF3D7_1468800",2827067,2830703
"PF3D7_1468900",2831386,2834620
"PF3D7_1469000",2834924,2836465
"PF3D7_1469100",2837195,2838651
"PF3D7_1469200",2838446,2840316
"PF3D7_1469300",2840696,2842391
"PF3D7_1469400",2844118,2847047
"PF3D7_1469500",2846840,2849422
"PF3D7_1469600",2851140,2863232
"PF3D7_1469700",2863545,2865220
"PF3D7_1469800",2864823,2866245
"PF3D7_1469900",2866150,2868183
"PF3D7_1470000",2868291,2869525
"PF3D7_1470100",2869766,2878218
"PF3D7_1470200",2876783,2879022
"PF3D7_1470300",2879219,2880783
"PF3D7_1470400",2879948,2881746
"PF3D7_1470500",2881612,2886576
"PF3D7_1470600",2886759,2889065
"PF3D7_1470700",2889233,2892070
"PF3D7_1470800",2892097,2896218
"PF3D7_1470900",2896770,2898795
"PF3D7_1471000",2901717,2903840
"PF3D7_1471100",2903947,2907414
"PF3D7_1471200",2911299,2915962
"PF3D7_1471300",2915387,2918183
"PF3D7_1471400",2918191,2921490
"PF3D7_1471500",2922351,2924557
"PF3D7_1471600",2925721,2929673
"PF3D7_1471700",2929823,2931547
"PF3D7_1471800",2931759,2932950
"PF3D7_1471900",2932831,2939893
"PF3D7_1472000",2940178,2941916
"PF3D7_1472100",2941398,2945279
"PF3D7_1472200",2944069,2953562
"PF3D7_1472300",2954108,2957273
"PF3D7_1472400",2957291,2961663
"PF3D7_1472500",2961667,2962899
"PF3D7_1472600",2962911,2965133
"PF3D7_1472700",2966676,2969387
"PF3D7_1472800",2969590,2972068
"PF3D7_1472900",2972727,2975092
"PF3D7_1473000",2975115,2975492
"PF3D7_1473100",2975858,2978839
"PF3D7_1473200",2979847,2983715
"PF3D7_1473300",2984062,2987932
"PF3D7_1473400",2989202,2993202
"PF3D7_1473500",2993137,2996381
"PF3D7_1473600",2996429,2998275
"PF3D7_1473700",2998294,3004891
"PF3D7_1473900",3006482,3010275
"PF3D7_1474000",3010871,3020375
"PF3D7_1474100",3022250,3023997
"PF3D7_1474200",3023852,3038832
"PF3D7_1474300",3040666,3043907
"PF3D7_1474400",3044129,3055248
"PF3D7_1474500",3055333,3059095
"PF3D7_1474600",3059611,3062656
"PF3D7_1474700",3063191,3065763
"PF3D7_1474800",3066856,3069024
"PF3D7_1474900",3069615,3073847
"PF3D7_1475000",3075788,3076186
"PF3D7_1475100",3076187,3081459
"PF3D7_1475200",3081750,3084635
"PF3D7_1475300",3085179,3087302
"PF3D7_1475400",3087061,3105071
"PF3D7_1475500",3106516,3111987
"PF3D7_1475600",3112433,3116035
"PF3D7_1475700",3117392,3118951
"PF3D7_1475800",3120854,3121849
"PF3D7_1475900",3124298,3126709
"PF3D7_1476000",3127566,3128533
"PF3D7_1476100",3131104,3131637
"PF3D7_1476200",3133352,3136491
"PF3D7_1476300",3137437,3142012
"PF3D7_1476400",3142075,3144341
"PF3D7_1476500",3145746,3149572
"PF3D7_1476600",3149879,3155508
"PF3D7_1476700",3156572,3158056
"PF3D7_1476800",3159438,3160837
"PF3D7_1476900",3161742,3162743
"PF3D7_1477000",3168563,3171692
"PF3D7_1477100",3172816,3173905
"PF3D7_1477200",3175492,3176595
"PF3D7_1477300",3178340,3181155
"PF3D7_1477400",3182904,3184699
"PF3D7_1477500",3187707,3191551
"PF3D7_1477600",3192675,3199877
"PF3D7_1477700",3201236,3204592
"PF3D7_1477800",3207055,3208478
"PF3D7_1477900",3209129,3211574
"PF3D7_1478000",3213312,3215049
"PF3D7_1478100",3216275,3217794
"PF3D7_1478200",3219919,3220702
"PF3D7_1478300",3221001,3221576
"PF3D7_1478400",3223288,3224632
"PF3D7_1478500",3228672,3229589
"PF3D7_1478600",3231222,3237075
"PF3D7_1478700",3239145,3240473
"PF3D7_1478800",3242408,3244072
"PF3D7_1478900",3247032,3251019
"PF3D7_1479000",3253655,3256879
"PF3D7_1479100",3257135,3257841
